card_id,account_id,customer_id,card_number,card_type,issue_date,expiry_date,card_status
CA04680,AC03716,CU00200,2739-2456-4398-3417,CREDIT,2020-06-16,2023-06-16,EXPIRED
CA04681,AC00933,CU04717,5285-9569-2337-1544,DEBIT,2025-04-20,2029-04-20,EXPIRED
CA04682,AC01860,CU00616,1521-7881-5428-1356,CREDIT,2024-07-10,2029-07-10,ACTIVE
CA04683,AC07884,CU03900,4460-1452-5909-0218,CREDIT,2021-08-13,2025-08-13,BLOCKED
CA04684,AC05287,CU03982,0971-7772-1386-4945,CREDIT,2020-10-03,2023-10-03,EXPIRED
CA04685,AC05931,CU03834,0219-3494-1230-0079,CREDIT,2022-08-16,2027-08-16,EXPIRED
CA04686,AC01329,CU00691,7986-9732-7469-9258,DEBIT,2024-11-03,2029-11-03,BLOCKED
CA04687,AC06412,CU01713,6690-0080-1319-8744,DEBIT,2021-07-18,2024-07-18,EXPIRED
CA04688,AC04423,CU03671,1173-9242-9685-8411,DEBIT,2022-11-30,2027-11-30,EXPIRED
CA04689,AC03511,CU03782,1195-5380-5768-1972,CREDIT,2022-08-25,2026-08-25,BLOCKED
CA04690,AC05515,CU01562,8307-6744-4821-8297,CREDIT,2020-02-22,2025-02-22,EXPIRED
CA04691,AC01607,CU01883,6405-5589-5780-4240,DEBIT,2024-03-25,2029-03-25,EXPIRED
CA04692,AC04489,CU02194,3622-0576-6702-6117,CREDIT,2020-08-30,2024-08-30,ACTIVE
CA04693,AC05661,CU01543,0943-7111-2712-5941,CREDIT,2024-08-21,2028-08-21,BLOCKED
CA04694,AC07634,CU03026,0261-3742-3008-2893,CREDIT,2020-10-21,2024-10-21,EXPIRED
CA04695,AC03849,CU02184,3659-0401-0201-1378,DEBIT,2020-07-16,2023-07-16,EXPIRED
CA04696,AC05481,CU01125,5301-1979-7726-2275,CREDIT,2022-03-10,2027-03-10,BLOCKED
CA04697,AC01231,CU04539,2432-1406-2076-1717,DEBIT,2022-10-31,2027-10-31,ACTIVE
CA04698,AC02611,CU04208,3224-5472-9698-0259,DEBIT,2025-01-08,2030-01-08,ACTIVE
CA04699,AC07384,CU01350,6566-9622-3291-2032,DEBIT,2025-12-11,2030-12-11,ACTIVE
CA04700,AC01154,CU03089,5537-7910-9362-5727,CREDIT,2025-05-17,2029-05-17,BLOCKED
CA04701,AC06610,CU00924,4842-3496-2530-2304,DEBIT,2020-03-30,2024-03-30,ACTIVE
CA04702,AC01230,CU04473,5577-3322-9117-1444,DEBIT,2023-11-24,2028-11-24,EXPIRED
CA04703,AC03968,CU01933,1645-2777-5185-3201,DEBIT,2020-04-10,2024-04-10,BLOCKED
CA04704,AC01753,CU00176,0192-9512-3171-9839,DEBIT,2024-12-11,2029-12-11,BLOCKED
CA04705,AC05183,CU00515,1228-5888-5464-0781,CREDIT,2025-08-23,2029-08-23,EXPIRED
CA04706,AC05144,CU02067,5009-1118-3559-0302,DEBIT,2020-10-10,2024-10-10,ACTIVE
CA04707,AC06667,CU02540,0842-8580-3791-3209,CREDIT,2025-12-03,2030-12-03,ACTIVE
CA04708,AC07974,CU00437,3831-2261-2379-8521,DEBIT,2020-10-16,2023-10-16,ACTIVE
CA04709,AC00329,CU00790,6403-1831-9294-3725,CREDIT,2022-01-02,2025-01-02,BLOCKED
CA04710,AC06858,CU04696,8905-7391-4108-4143,CREDIT,2025-06-14,2028-06-14,BLOCKED
CA04711,AC00327,CU02352,2545-6395-9868-8151,CREDIT,2025-02-01,2030-02-01,ACTIVE
CA04712,AC00128,CU04843,6205-2855-8433-1937,DEBIT,2025-04-05,2029-04-05,BLOCKED
CA04713,AC01264,CU02747,9867-7342-9428-9248,CREDIT,2020-12-30,2025-12-30,EXPIRED
CA04714,AC04770,CU03423,4508-9803-4057-3614,DEBIT,2020-04-03,2024-04-03,BLOCKED
CA04715,AC07771,CU00275,6606-5768-3180-4985,DEBIT,2024-01-07,2028-01-07,ACTIVE
CA04716,AC05526,CU04603,1866-9176-2940-7113,DEBIT,2025-12-07,2028-12-07,EXPIRED
CA04717,AC04838,CU00471,6050-3378-1809-0192,DEBIT,2021-03-12,2025-03-12,ACTIVE
CA04718,AC02143,CU00686,0152-5657-2033-5664,CREDIT,2023-11-28,2026-11-28,BLOCKED
CA04719,AC01737,CU00293,3605-9797-4494-3442,DEBIT,2023-05-31,2026-05-31,ACTIVE
CA04720,AC02017,CU02755,9083-7064-4723-9045,DEBIT,2023-06-10,2028-06-10,EXPIRED
CA04721,AC03078,CU01561,5025-5425-5418-4086,CREDIT,2022-02-01,2025-02-01,ACTIVE
CA04722,AC03333,CU00313,5684-9855-0174-5687,CREDIT,2025-10-08,2028-10-08,BLOCKED
CA04723,AC07437,CU03930,4518-2538-0305-3780,DEBIT,2022-01-30,2027-01-30,ACTIVE
CA04724,AC06117,CU03868,5316-6685-5537-3871,CREDIT,2020-05-28,2023-05-28,ACTIVE
CA04725,AC06074,CU01275,2607-2071-4401-5843,DEBIT,2025-08-23,2030-08-23,ACTIVE
CA04726,AC00560,CU02007,7705-8109-0794-8411,DEBIT,2024-04-13,2029-04-13,BLOCKED
CA04727,AC00758,CU01292,8761-2492-0131-5375,CREDIT,2023-03-11,2027-03-11,BLOCKED
CA04728,AC05046,CU01000,3160-7651-6699-1727,CREDIT,2022-09-12,2026-09-12,ACTIVE
CA04729,AC06508,CU00601,6966-7161-0004-1074,DEBIT,2025-03-10,2029-03-10,ACTIVE
CA04730,AC04010,CU02475,2235-1520-2939-7220,DEBIT,2021-02-14,2025-02-14,ACTIVE
CA04731,AC02988,CU02515,3397-7702-5596-2708,DEBIT,2025-05-10,2030-05-10,ACTIVE
CA04732,AC01138,CU04115,5826-1305-6125-1585,CREDIT,2021-03-15,2025-03-15,ACTIVE
CA04733,AC03404,CU03553,2182-8017-0034-6289,DEBIT,2021-05-09,2025-05-09,EXPIRED
CA04734,AC00313,CU04697,2247-0707-2071-9552,CREDIT,2025-06-25,2028-06-25,BLOCKED
CA04735,AC03157,CU04743,8371-3129-3319-2259,CREDIT,2021-09-01,2025-09-01,ACTIVE
CA04736,AC05016,CU00734,9355-6134-8866-3862,CREDIT,2021-03-02,2024-03-02,EXPIRED
CA04737,AC01296,CU02687,9338-1069-3793-2572,CREDIT,2020-11-25,2024-11-25,ACTIVE
CA04738,AC04971,CU04847,5558-4156-8344-0336,CREDIT,2023-08-24,2028-08-24,BLOCKED
CA04739,AC00181,CU00349,5657-8720-5276-5944,CREDIT,2021-09-02,2025-09-02,BLOCKED
CA04740,AC01806,CU01533,1065-0935-8721-1260,DEBIT,2021-03-19,2025-03-19,EXPIRED
CA04741,AC01111,CU04060,2262-8386-1372-3455,DEBIT,2025-02-07,2028-02-07,ACTIVE
CA04742,AC05815,CU02757,7586-3061-6513-7780,DEBIT,2023-03-30,2026-03-30,EXPIRED
CA04743,AC02870,CU02780,7628-1518-6116-2001,DEBIT,2020-04-20,2024-04-20,ACTIVE
CA04744,AC03315,CU01910,9410-4664-7512-2190,CREDIT,2021-10-14,2025-10-14,ACTIVE
CA04745,AC03953,CU02849,1861-9372-9241-3108,DEBIT,2022-04-23,2027-04-23,ACTIVE
CA04746,AC03011,CU01215,2431-7819-5090-5039,DEBIT,2024-07-31,2028-07-31,BLOCKED
CA04747,AC02665,CU02147,6738-7483-7677-8760,DEBIT,2024-12-22,2029-12-22,ACTIVE
CA04748,AC02254,CU04262,0028-7660-7117-3364,DEBIT,2020-07-18,2023-07-18,ACTIVE
CA04749,AC06056,CU02033,9089-7228-6250-8488,DEBIT,2022-07-10,2026-07-10,BLOCKED
CA04750,AC07223,CU02573,3943-9554-9116-1350,DEBIT,2023-01-12,2027-01-12,ACTIVE
CA04751,AC07303,CU01193,1226-6096-7479-7055,DEBIT,2023-07-19,2028-07-19,BLOCKED
CA04752,AC06352,CU02044,4042-4683-5244-1592,CREDIT,2022-04-26,2026-04-26,EXPIRED
CA04753,AC00538,CU00978,6713-7086-2839-6494,DEBIT,2022-02-05,2027-02-05,EXPIRED
CA04754,AC02640,CU03284,7156-3422-5835-4735,DEBIT,2021-10-08,2026-10-08,ACTIVE
CA04755,AC05521,CU04434,9140-6847-3764-7230,CREDIT,2020-05-27,2025-05-27,BLOCKED
CA04756,AC07567,CU02019,4606-1082-5601-1491,CREDIT,2022-05-18,2027-05-18,ACTIVE
CA04757,AC04718,CU04468,1722-2056-1111-1526,CREDIT,2020-02-12,2023-02-12,BLOCKED
CA04758,AC03378,CU04435,0619-7534-8375-9264,CREDIT,2025-01-09,2029-01-09,BLOCKED
CA04759,AC05177,CU00004,0757-2357-6378-4818,CREDIT,2022-01-17,2025-01-17,BLOCKED
CA04760,AC07465,CU00514,2104-8198-7691-5477,DEBIT,2021-04-12,2026-04-12,BLOCKED
CA04761,AC03393,CU02286,3803-9061-2242-5985,CREDIT,2024-09-22,2028-09-22,ACTIVE
CA04762,AC00034,CU00254,0937-3827-8203-9009,CREDIT,2024-01-01,2027-01-01,BLOCKED
CA04763,AC07988,CU02434,6571-2400-6540-8433,DEBIT,2024-11-19,2028-11-19,EXPIRED
CA04764,AC06239,CU01975,8307-6062-2682-8248,CREDIT,2021-08-07,2026-08-07,EXPIRED
CA04765,AC00249,CU03518,0207-0701-9940-4822,DEBIT,2024-06-26,2028-06-26,EXPIRED
CA04766,AC05551,CU02489,3080-2506-0778-7520,DEBIT,2024-05-19,2029-05-19,EXPIRED
CA04767,AC03526,CU03139,3942-7729-5496-4165,CREDIT,2022-09-15,2027-09-15,EXPIRED
CA04768,AC02418,CU02170,4707-9231-1665-1944,DEBIT,2020-01-10,2023-01-10,EXPIRED
CA04769,AC05584,CU01157,7131-8543-7781-7818,DEBIT,2020-07-13,2025-07-13,ACTIVE
CA04770,AC05464,CU03036,5836-0121-3443-0560,DEBIT,2021-04-26,2026-04-26,EXPIRED
CA04771,AC05530,CU01104,3401-1950-2661-4069,CREDIT,2021-10-08,2025-10-08,EXPIRED
CA04772,AC06170,CU01492,6173-4615-1120-4610,CREDIT,2021-06-03,2025-06-03,BLOCKED
CA04773,AC01621,CU02969,0747-6332-3783-2783,CREDIT,2025-03-19,2028-03-19,EXPIRED
CA04774,AC02175,CU03026,3472-6366-0629-7808,DEBIT,2022-07-23,2026-07-23,BLOCKED
CA04775,AC02967,CU03681,8900-8945-3855-6438,CREDIT,2024-12-04,2027-12-04,BLOCKED
CA04776,AC01218,CU00551,4546-4652-0371-7540,CREDIT,2020-10-19,2023-10-19,ACTIVE
CA04777,AC00023,CU03502,9373-1817-6168-9984,DEBIT,2023-10-24,2027-10-24,EXPIRED
CA04778,AC04968,CU01580,8866-8148-9722-9212,DEBIT,2025-11-09,2028-11-09,BLOCKED
CA04779,AC06386,CU04369,0730-8253-3968-7744,DEBIT,2020-05-23,2023-05-23,EXPIRED
CA04780,AC06937,CU03803,6362-7362-9611-5983,CREDIT,2025-04-23,2030-04-23,BLOCKED
CA04781,AC02942,CU01213,7494-0225-0364-2030,DEBIT,2020-07-09,2025-07-09,ACTIVE
CA04782,AC02199,CU02877,3343-4255-7486-6394,CREDIT,2023-11-02,2028-11-02,EXPIRED
CA04783,AC01581,CU01393,3152-0128-5087-1259,DEBIT,2024-12-24,2027-12-24,BLOCKED
CA04784,AC07932,CU03535,2873-1140-1871-5580,DEBIT,2024-06-17,2029-06-17,ACTIVE
CA04785,AC02362,CU00944,0460-8618-4502-5731,DEBIT,2024-05-14,2028-05-14,BLOCKED
CA04786,AC04898,CU04084,6804-3060-4161-4229,DEBIT,2022-09-29,2026-09-29,BLOCKED
CA04787,AC06779,CU01157,9975-1080-5509-2136,CREDIT,2021-08-17,2026-08-17,EXPIRED
CA04788,AC01062,CU04312,5380-2624-8002-7979,DEBIT,2020-06-02,2024-06-02,ACTIVE
CA04789,AC00510,CU03999,2205-2853-0362-1403,CREDIT,2022-04-26,2027-04-26,BLOCKED
CA04790,AC04692,CU03121,2680-4678-6028-1146,CREDIT,2025-08-30,2030-08-30,ACTIVE
CA04791,AC05006,CU04265,5896-1019-7278-1695,CREDIT,2022-02-22,2025-02-22,BLOCKED
CA04792,AC00670,CU04565,4003-8281-2483-0277,DEBIT,2021-06-11,2024-06-11,ACTIVE
CA04793,AC06139,CU01010,1409-0933-8366-1280,CREDIT,2022-02-15,2025-02-15,EXPIRED
CA04794,AC06538,CU00627,8308-8023-4633-2087,DEBIT,2022-11-16,2026-11-16,EXPIRED
CA04795,AC01927,CU00879,8221-6119-1336-9552,CREDIT,2020-08-18,2025-08-18,ACTIVE
CA04796,AC07842,CU01660,9940-6184-1984-6719,DEBIT,2020-09-03,2024-09-03,EXPIRED
CA04797,AC00460,CU03868,4017-1313-2382-4493,DEBIT,2023-12-02,2027-12-02,BLOCKED
CA04798,AC07045,CU01193,7625-1899-7142-7945,DEBIT,2025-02-18,2030-02-18,BLOCKED
CA04799,AC00647,CU00136,8960-7910-4130-9824,DEBIT,2021-07-26,2026-07-26,ACTIVE
CA04800,AC07462,CU03226,5926-7607-3921-4637,CREDIT,2022-11-29,2026-11-29,ACTIVE
CA04801,AC01019,CU02102,2286-1032-9873-9503,DEBIT,2025-11-13,2028-11-13,BLOCKED
CA04802,AC03921,CU04621,8387-5565-7165-2495,DEBIT,2025-11-28,2030-11-28,EXPIRED
CA04803,AC01545,CU03031,8475-9875-9691-7747,CREDIT,2020-09-16,2025-09-16,ACTIVE
CA04804,AC02613,CU01459,4546-1340-5499-2299,DEBIT,2021-09-30,2026-09-30,BLOCKED
CA04805,AC06569,CU01647,8305-0585-6555-5664,DEBIT,2020-11-15,2024-11-15,BLOCKED
CA04806,AC05417,CU02226,3727-6246-7005-7210,DEBIT,2025-03-28,2030-03-28,EXPIRED
CA04807,AC02493,CU02614,9823-7691-3986-8820,CREDIT,2025-03-11,2029-03-11,BLOCKED
CA04808,AC00985,CU00234,8080-0614-7238-1355,DEBIT,2022-09-20,2027-09-20,ACTIVE
CA04809,AC07409,CU00425,0340-3026-2384-0304,CREDIT,2020-06-13,2024-06-13,EXPIRED
CA04810,AC05774,CU01576,5962-0086-6120-8929,DEBIT,2022-03-29,2027-03-29,BLOCKED
CA04811,AC07352,CU02699,2132-7169-9530-2265,DEBIT,2022-12-14,2026-12-14,ACTIVE
CA04812,AC04769,CU01820,3063-6901-2537-4762,DEBIT,2024-09-01,2028-09-01,BLOCKED
CA04813,AC05489,CU02797,3870-6433-4041-9957,CREDIT,2022-10-03,2026-10-03,EXPIRED
CA04814,AC07946,CU04386,9975-4859-1667-8649,DEBIT,2023-02-10,2028-02-10,ACTIVE
CA04815,AC04328,CU02118,9674-4193-1315-6436,CREDIT,2024-04-18,2029-04-18,EXPIRED
CA04816,AC02318,CU03243,0647-1752-7075-7216,CREDIT,2024-06-11,2029-06-11,EXPIRED
CA04817,AC01181,CU00599,5786-7156-9010-7511,CREDIT,2023-08-15,2028-08-15,ACTIVE
CA04818,AC03936,CU03034,9896-7918-7356-7712,DEBIT,2023-05-13,2028-05-13,ACTIVE
CA04819,AC00382,CU01964,1004-6723-1177-4071,CREDIT,2023-08-15,2028-08-15,EXPIRED
CA04820,AC01933,CU02100,5163-8715-7862-2508,DEBIT,2024-12-19,2029-12-19,BLOCKED
CA04821,AC04738,CU00329,8812-7484-4547-2608,CREDIT,2022-08-28,2025-08-28,BLOCKED
CA04822,AC02970,CU00715,8157-2523-9368-4147,CREDIT,2021-05-02,2024-05-02,ACTIVE
CA04823,AC01894,CU00523,9634-8049-3519-8330,CREDIT,2022-09-26,2025-09-26,BLOCKED
CA04824,AC01748,CU04264,7930-7636-2068-8936,DEBIT,2024-04-03,2029-04-03,EXPIRED
CA04825,AC04444,CU00299,4573-9116-3239-9264,CREDIT,2024-12-30,2029-12-30,EXPIRED
CA04826,AC00078,CU02650,5074-9390-2902-4268,CREDIT,2020-11-11,2023-11-11,BLOCKED
CA04827,AC03643,CU04773,7526-3895-0481-5230,DEBIT,2021-11-12,2024-11-12,BLOCKED
CA04828,AC06236,CU03750,6127-9995-1069-5893,DEBIT,2023-05-05,2028-05-05,EXPIRED
CA04829,AC04942,CU03430,4209-6009-8924-0200,DEBIT,2022-02-19,2027-02-19,ACTIVE
CA04830,AC00572,CU01055,3607-5613-0133-3563,CREDIT,2021-07-21,2026-07-21,EXPIRED
CA04831,AC07237,CU02261,7326-8226-3029-2448,CREDIT,2020-10-22,2024-10-22,BLOCKED
CA04832,AC00354,CU04295,1388-8012-2470-8898,CREDIT,2020-08-22,2024-08-22,ACTIVE
CA04833,AC04446,CU00814,1794-6969-6685-8662,CREDIT,2020-07-14,2025-07-14,ACTIVE
CA04834,AC06375,CU04905,9481-4176-3854-6831,CREDIT,2024-08-09,2029-08-09,BLOCKED
CA04835,AC03625,CU01398,7592-8576-0803-0614,CREDIT,2021-04-09,2024-04-09,ACTIVE
CA04836,AC07388,CU04934,1790-8222-8488-4062,CREDIT,2020-08-08,2025-08-08,EXPIRED
CA04837,AC05000,CU04670,4176-0623-5416-5732,DEBIT,2020-02-02,2025-02-02,BLOCKED
CA04838,AC02652,CU00959,4034-5577-6215-3081,DEBIT,2023-11-07,2027-11-07,BLOCKED
CA04839,AC00430,CU03771,0975-6936-3783-6919,DEBIT,2024-12-22,2029-12-22,BLOCKED
CA04840,AC04080,CU00209,5164-9778-6527-4272,DEBIT,2020-08-01,2023-08-01,ACTIVE
CA04841,AC06633,CU04078,8595-0038-1006-8863,DEBIT,2025-06-26,2028-06-26,ACTIVE
CA04842,AC06653,CU01317,0640-1579-3374-6991,DEBIT,2021-03-26,2025-03-26,ACTIVE
CA04843,AC01466,CU04358,2365-6422-8983-3694,DEBIT,2024-10-27,2029-10-27,EXPIRED
CA04844,AC07949,CU04297,5107-0873-7240-0815,DEBIT,2023-10-15,2027-10-15,EXPIRED
CA04845,AC07043,CU01585,4104-4020-2292-2501,DEBIT,2024-06-04,2027-06-04,BLOCKED
CA04846,AC02589,CU04162,0687-0289-4387-6395,DEBIT,2024-07-14,2027-07-14,ACTIVE
CA04847,AC06055,CU03795,9970-4215-9987-9749,CREDIT,2022-02-27,2025-02-27,EXPIRED
CA04848,AC04576,CU02891,8981-2695-3997-0355,DEBIT,2023-09-14,2026-09-14,EXPIRED
CA04849,AC04916,CU04293,0309-6166-7129-9725,DEBIT,2025-05-28,2029-05-28,EXPIRED
CA04850,AC01323,CU01995,7190-2407-9017-0769,DEBIT,2025-04-12,2030-04-12,ACTIVE
CA04851,AC00788,CU00465,8886-4168-1605-6926,DEBIT,2020-02-12,2025-02-12,ACTIVE
CA04852,AC01428,CU02712,6279-9385-1789-7494,DEBIT,2023-10-03,2028-10-03,BLOCKED
CA04853,AC00192,CU03258,0294-7042-5218-2832,CREDIT,2025-03-31,2030-03-31,BLOCKED
CA04854,AC01453,CU01557,2314-1570-1531-2440,DEBIT,2020-11-08,2023-11-08,ACTIVE
CA04855,AC00531,CU02870,5647-0659-5370-5306,CREDIT,2020-05-25,2023-05-25,ACTIVE
CA04856,AC05459,CU04607,1537-8064-5732-4191,CREDIT,2021-12-17,2026-12-17,BLOCKED
CA04857,AC01413,CU04665,3399-0877-2200-7584,CREDIT,2021-09-27,2025-09-27,BLOCKED
CA04858,AC03552,CU02513,0053-6105-7986-3450,CREDIT,2025-03-29,2030-03-29,BLOCKED
CA04859,AC01708,CU02695,5965-6470-9136-5088,CREDIT,2021-12-26,2024-12-26,EXPIRED
CA04860,AC06303,CU02877,9820-7843-3140-4512,CREDIT,2022-08-28,2027-08-28,EXPIRED
CA04861,AC07679,CU03985,7375-8109-6092-4225,CREDIT,2022-02-04,2027-02-04,EXPIRED
CA04862,AC01211,CU04409,9068-8105-1292-2718,DEBIT,2020-12-27,2024-12-27,EXPIRED
CA04863,AC03998,CU01317,9283-2301-6996-7214,CREDIT,2024-09-04,2027-09-04,EXPIRED
CA04864,AC05570,CU03398,1350-9417-2130-2797,CREDIT,2021-11-05,2024-11-05,EXPIRED
CA04865,AC07608,CU00884,3121-2879-6070-9474,CREDIT,2023-07-28,2028-07-28,ACTIVE
CA04866,AC03381,CU01825,6651-5992-7014-2126,DEBIT,2025-01-28,2030-01-28,ACTIVE
CA04867,AC07072,CU02481,9647-9227-5269-0115,CREDIT,2022-07-07,2026-07-07,ACTIVE
CA04868,AC05634,CU00513,3226-7905-0612-2885,CREDIT,2023-06-19,2028-06-19,ACTIVE
CA04869,AC02336,CU00877,2985-4223-7314-2415,CREDIT,2021-01-14,2026-01-14,EXPIRED
CA04870,AC02331,CU04163,2666-0693-4862-2067,DEBIT,2022-06-03,2027-06-03,BLOCKED
CA04871,AC02054,CU04071,5327-0896-0285-9150,DEBIT,2021-06-22,2025-06-22,ACTIVE
CA04872,AC05434,CU01514,7734-2907-8909-7260,CREDIT,2021-07-01,2025-07-01,BLOCKED
CA04873,AC05043,CU01724,4396-8809-8719-0943,DEBIT,2020-12-19,2023-12-19,ACTIVE
CA04874,AC04304,CU02144,8545-8136-8934-8641,DEBIT,2024-06-30,2028-06-30,EXPIRED
CA04875,AC02252,CU03010,7858-6035-4003-2841,CREDIT,2025-01-21,2030-01-21,ACTIVE
CA04876,AC03509,CU04023,9422-9535-1203-4383,DEBIT,2023-12-03,2027-12-03,EXPIRED
CA04877,AC05946,CU01384,9924-5627-1065-6760,DEBIT,2021-07-17,2025-07-17,BLOCKED
CA04878,AC03120,CU00829,8452-1345-7302-3443,DEBIT,2025-08-24,2028-08-24,EXPIRED
CA04879,AC04251,CU04029,4998-5373-4608-7287,DEBIT,2022-07-13,2025-07-13,BLOCKED
CA04880,AC06138,CU02466,3157-8426-3576-3699,DEBIT,2021-04-24,2026-04-24,BLOCKED
CA04881,AC00765,CU04012,9607-7087-8867-0028,DEBIT,2023-01-02,2027-01-02,ACTIVE
CA04882,AC02025,CU00303,9014-3367-3221-9089,CREDIT,2025-08-16,2029-08-16,EXPIRED
CA04883,AC03405,CU01241,6082-8130-9034-8537,CREDIT,2025-06-19,2029-06-19,BLOCKED
CA04884,AC05657,CU04427,6336-2809-9486-7833,DEBIT,2025-11-12,2028-11-12,BLOCKED
CA04885,AC01282,CU00223,9829-0296-8962-3599,DEBIT,2022-01-02,2026-01-02,EXPIRED
CA04886,AC01188,CU02368,8989-0834-9865-1037,CREDIT,2020-08-01,2023-08-01,EXPIRED
CA04887,AC03451,CU03224,0776-1007-0517-7093,DEBIT,2024-04-03,2028-04-03,ACTIVE
CA04888,AC06523,CU02476,8627-6699-5929-2901,DEBIT,2025-12-07,2030-12-07,EXPIRED
CA04889,AC01606,CU04776,7767-4728-8252-6501,CREDIT,2022-01-05,2026-01-05,EXPIRED
CA04890,AC01900,CU01705,1490-6619-5625-2187,DEBIT,2025-06-04,2028-06-04,EXPIRED
CA04891,AC01035,CU00242,3449-7126-7672-6467,CREDIT,2024-02-11,2027-02-11,EXPIRED
CA04892,AC02621,CU04191,6541-0889-7876-1364,DEBIT,2024-06-23,2027-06-23,BLOCKED
CA04893,AC04997,CU04933,7047-2073-6041-5715,CREDIT,2022-11-25,2025-11-25,BLOCKED
CA04894,AC06447,CU01542,2943-2991-9201-7250,CREDIT,2020-11-14,2025-11-14,ACTIVE
CA04895,AC07990,CU00328,5737-0727-0443-8671,DEBIT,2025-01-21,2028-01-21,EXPIRED
CA04896,AC07394,CU01508,4757-3792-0831-2371,DEBIT,2021-05-02,2025-05-02,ACTIVE
CA04897,AC07082,CU04048,4013-8777-1754-2327,DEBIT,2023-09-07,2028-09-07,ACTIVE
CA04898,AC03173,CU00384,3865-2403-5357-5269,DEBIT,2025-12-09,2030-12-09,EXPIRED
CA04899,AC05276,CU04828,9717-2837-2687-4114,DEBIT,2024-03-06,2029-03-06,EXPIRED
CA04900,AC07083,CU01817,9229-7369-8230-7830,DEBIT,2020-11-16,2024-11-16,EXPIRED
CA04901,AC07917,CU00035,3089-8468-4435-4161,DEBIT,2025-08-03,2028-08-03,ACTIVE
CA04902,AC06860,CU04855,8724-9050-7106-5978,DEBIT,2023-07-24,2027-07-24,BLOCKED
CA04903,AC05101,CU02497,4212-6806-8645-1721,CREDIT,2020-08-27,2024-08-27,ACTIVE
CA04904,AC00009,CU00816,9974-9060-0672-3708,CREDIT,2025-03-04,2029-03-04,ACTIVE
CA04905,AC05197,CU00534,0552-2222-2412-2735,DEBIT,2024-11-27,2029-11-27,BLOCKED
CA04906,AC01424,CU04223,2190-1711-9171-1387,CREDIT,2024-12-02,2029-12-02,BLOCKED
CA04907,AC06258,CU04180,1172-8940-8348-5411,CREDIT,2020-12-05,2024-12-05,EXPIRED
CA04908,AC07696,CU02495,8866-9047-4607-0579,CREDIT,2023-10-26,2026-10-26,BLOCKED
CA04909,AC00737,CU04149,5199-5783-9582-0632,DEBIT,2022-11-09,2027-11-09,BLOCKED
CA04910,AC01558,CU00147,5660-1378-4145-5513,CREDIT,2020-05-19,2025-05-19,BLOCKED
CA04911,AC02696,CU03752,6658-8648-9050-6984,CREDIT,2024-01-13,2029-01-13,BLOCKED
CA04912,AC04754,CU01462,8136-2110-8104-8477,DEBIT,2022-12-15,2026-12-15,ACTIVE
CA04913,AC01252,CU01227,6358-3320-9534-3018,CREDIT,2022-12-30,2025-12-30,ACTIVE
CA04914,AC04532,CU02072,0260-9614-4136-8029,CREDIT,2020-10-04,2024-10-04,ACTIVE
CA04915,AC04546,CU02500,0678-3837-3958-2239,DEBIT,2024-01-04,2028-01-04,ACTIVE
CA04916,AC00006,CU03176,7103-2499-3527-5008,DEBIT,2021-08-23,2026-08-23,BLOCKED
CA04917,AC04655,CU00250,8436-4073-3291-6327,DEBIT,2023-04-02,2028-04-02,EXPIRED
CA04918,AC07873,CU03720,0294-4727-0799-4678,CREDIT,2023-01-15,2027-01-15,EXPIRED
CA04919,AC05408,CU04278,7623-7886-0385-9742,DEBIT,2020-01-24,2025-01-24,EXPIRED
CA04920,AC06257,CU00686,3491-8554-3134-4707,DEBIT,2020-02-26,2025-02-26,EXPIRED
CA04921,AC01628,CU01656,4910-2537-6160-9196,CREDIT,2021-10-21,2025-10-21,BLOCKED
CA04922,AC07313,CU04948,1628-0673-0936-6441,DEBIT,2021-02-05,2024-02-05,BLOCKED
CA04923,AC04337,CU01031,5972-3755-1227-0632,DEBIT,2023-06-12,2028-06-12,BLOCKED
CA04924,AC05123,CU03188,5166-6384-7812-1449,DEBIT,2021-10-10,2025-10-10,BLOCKED
CA04925,AC05734,CU04450,2291-7737-3782-4285,CREDIT,2020-09-19,2023-09-19,EXPIRED
CA04926,AC07648,CU03628,9335-3088-0333-9882,DEBIT,2021-11-27,2026-11-27,EXPIRED
CA04927,AC02407,CU00689,5539-5098-3460-6833,CREDIT,2023-02-17,2028-02-17,BLOCKED
CA04928,AC04858,CU01851,5488-7596-6502-9189,DEBIT,2024-09-19,2029-09-19,BLOCKED
CA04929,AC05646,CU01702,7207-0135-4078-4266,DEBIT,2023-01-17,2028-01-17,ACTIVE
CA04930,AC00834,CU02402,4490-5683-9838-6229,CREDIT,2024-08-11,2028-08-11,ACTIVE
CA04931,AC03662,CU00760,7057-6639-4636-0459,CREDIT,2023-10-03,2027-10-03,BLOCKED
CA04932,AC06773,CU04374,5549-6496-4729-4126,CREDIT,2020-04-26,2023-04-26,EXPIRED
CA04933,AC01232,CU00066,1010-0376-0061-6533,CREDIT,2025-10-05,2030-10-05,EXPIRED
CA04934,AC03024,CU01445,6827-0670-2728-5207,DEBIT,2024-07-18,2029-07-18,EXPIRED
CA04935,AC03287,CU03450,7470-9364-9144-5103,CREDIT,2022-01-23,2026-01-23,BLOCKED
CA04936,AC02182,CU00291,6241-9152-3337-2308,DEBIT,2025-09-19,2030-09-19,EXPIRED
CA04937,AC01105,CU03519,7260-6696-1583-1448,CREDIT,2024-02-27,2027-02-27,EXPIRED
